anio;Cod.Dep;Dep;edad;Hombres;Mujeres
1993;1;Colombia;2;412975;398122
1993;1;Colombia;3;416813;403745
1993;1;Colombia;4;410938;394527
1993;1;Colombia;5;398969;383111
1993;1;Colombia;6;380282;370765
1993;1;Colombia;7;390192;372912
1993;1;Colombia;8;403079;386296
1993;1;Colombia;9;370853;360211
1993;1;Colombia;10;397223;381002
1993;1;Colombia;11;371798;364472
1993;1;Colombia;12;410746;390599
1993;1;Colombia;13;396027;387992
1993;1;Colombia;14;371462;369311
1993;1;Colombia;15;345623;356603
1993;1;Colombia;16;329315;341681
1993;1;Colombia;17;322818;330599
1993;1;Colombia;18;343087;352540
1993;1;Colombia;19;273344;305826
1993;1;Colombia;20;305426;339430
1993;1;Colombia;21;261539;288688
1993;1;Colombia;22;315073;336811
1993;1;Colombia;23;329698;356388
1993;1;Colombia;24;296518;326959
1993;1;Colombia;25;306416;338444
1993;1;Colombia;26;267778;299863
1993;1;Colombia;27;283216;312521
1993;1;Colombia;28;313227;331188
1993;1;Colombia;29;249661;275219
1993;1;Colombia;30;338515;366345
1993;1;Colombia;31;200415;214003
1993;1;Colombia;32;274449;292721
1993;1;Colombia;33;277249;287993
1993;1;Colombia;34;213216;228364
1993;1;Colombia;35;242196;269905
1993;1;Colombia;36;206483;231816
1993;1;Colombia;37;201445;220263
1993;1;Colombia;38;232259;250411
1993;1;Colombia;39;177970;187002
1993;1;Colombia;40;241496;254484
1993;1;Colombia;41;123678;120877
1993;1;Colombia;42;191873;185499
1993;1;Colombia;43;181623;184164
1993;1;Colombia;44;126015;126217
1993;1;Colombia;45;167784;176199
1993;1;Colombia;46;117627;123403
1993;1;Colombia;47;124422;125237
1993;1;Colombia;48;139120;145950
1993;1;Colombia;49;101166;102907
1993;1;Colombia;50;156345;169255
1993;1;Colombia;51;75956;74564
1993;1;Colombia;52;115491;114632
1993;1;Colombia;53;120665;126007
1993;1;Colombia;54;91061;95525
1993;1;Colombia;55;104632;116627
1993;1;Colombia;56;85397;88819
1993;1;Colombia;57;76356;80603
1993;1;Colombia;58;86504;93942
1993;1;Colombia;59;60949;61436
1993;1;Colombia;60;123708;135185
1993;1;Colombia;61;44931;43828
1993;1;Colombia;62;73449;74983
1993;1;Colombia;63;87996;92518
1993;1;Colombia;64;58776;62860
1993;1;Colombia;65;82713;92735
1993;1;Colombia;66;48470;50431
1993;1;Colombia;67;48863;50817
1993;1;Colombia;68;48879;52987
1993;1;Colombia;69;31480;32341
1993;1;Colombia;70;67643;75629
1993;1;Colombia;71;23991;23519
1993;1;Colombia;72;40741;42643
1993;1;Colombia;73;41746;44719
1993;1;Colombia;74;27280;29574
1993;1;Colombia;75;39699;44267
1993;1;Colombia;76;24740;26973
1993;1;Colombia;77;20753;21881
1993;1;Colombia;78;24062;27267
1993;1;Colombia;79;14654;16127
1993;1;Colombia;80;26310;33379
1993;1;Colombia;81;9926;10866
1993;1;Colombia;82;13693;16302
1993;1;Colombia;83;14111;17271
1993;1;Colombia;84;9067;11036
1993;1;Colombia;85;10234;13789
1993;1;Colombia;86;6659;8645
1993;1;Colombia;87;5596;7597
1993;1;Colombia;88;4831;6614
1993;1;Colombia;89;3473;4844
1993;1;Colombia;90;4770;7875
1993;1;Colombia;91;1655;2168
1993;1;Colombia;92;2302;3095
1993;1;Colombia;93;2935;4184
1993;1;Colombia;94;1086;1552
1993;1;Colombia;95;1161;1947
1993;1;Colombia;96;780;1250
1993;1;Colombia;97;645;919
1993;1;Colombia;98;2613;3604
1993;50;Meta;0;6424;6093
1993;50;Meta;1;6464;6092
1993;50;Meta;2;7832;7632
1993;50;Meta;3;7932;7852
1993;50;Meta;4;7542;7394
1993;50;Meta;5;7438;7051
1993;50;Meta;6;6935;6672
1993;50;Meta;7;7269;6878
1993;50;Meta;8;7483;7247
1993;50;Meta;9;6916;6715
1993;50;Meta;10;7242;6900
1993;50;Meta;11;6718;6506
1993;50;Meta;12;7402;7077
1993;50;Meta;13;7258;6863
1993;50;Meta;14;6613;6611
1993;50;Meta;15;6072;6212
1993;50;Meta;16;5981;5958
1993;50;Meta;17;5807;5789
1993;50;Meta;18;5920;5739
1993;50;Meta;19;4751;4830
1993;50;Meta;20;5000;5359
1993;50;Meta;21;3909;4378
1993;50;Meta;22;5036;5449
1993;50;Meta;23;5520;5588
1993;50;Meta;24;4893;4954
1993;50;Meta;25;5114;5431
1993;50;Meta;26;4301;4723
1993;50;Meta;27;4692;4968
1993;50;Meta;28;5595;5296
1993;50;Meta;29;4211;4293
1993;50;Meta;30;6060;5755
1993;50;Meta;31;3190;3190
1993;50;Meta;32;4679;4678
1993;50;Meta;33;4836;4760
1993;50;Meta;34;3556;3596
1993;50;Meta;35;4272;4243
1993;50;Meta;36;3461;3517
1993;50;Meta;37;3417;3535
1993;50;Meta;38;4326;3995
1993;50;Meta;39;3056;2904
1993;50;Meta;40;4438;3994
1993;50;Meta;41;2006;1765
1993;50;Meta;42;3546;2917
1993;50;Meta;43;3350;2757
1993;50;Meta;44;2166;1757
1993;50;Meta;45;3223;2677
1993;50;Meta;46;2033;1840
1993;50;Meta;47;2277;1769
1993;50;Meta;48;2659;2153
1993;50;Meta;49;1810;1505
1993;50;Meta;50;3046;2488
1993;50;Meta;51;1357;1014
1993;50;Meta;52;2239;1602
1993;50;Meta;53;2297;1760
1993;50;Meta;54;1633;1395
1993;50;Meta;55;1990;1532
1993;50;Meta;56;1531;1226
1993;50;Meta;57;1366;1080
1993;50;Meta;58;1556;1234
1993;50;Meta;59;985;764
1993;50;Meta;60;2200;1746
1993;50;Meta;61;734;475
1993;50;Meta;62;1224;940
1993;50;Meta;63;1450;1219
1993;50;Meta;64;956;730
1993;50;Meta;65;1287;1092
1993;50;Meta;66;757;545
1993;50;Meta;67;719;610
1993;50;Meta;68;788;661
1993;50;Meta;69;536;406
1993;50;Meta;70;991;829
1993;50;Meta;71;355;261
1993;50;Meta;72;643;469
1993;50;Meta;73;671;493
1993;50;Meta;74;452;320
1993;50;Meta;75;557;435
1993;50;Meta;76;393;281
1993;50;Meta;77;301;179
1993;50;Meta;78;347;283
1993;50;Meta;79;203;164
1993;50;Meta;80;308;319
1993;50;Meta;81;135;102
1993;50;Meta;82;172;130
1993;50;Meta;83;174;163
1993;50;Meta;84;126;103
1993;50;Meta;85;117;113
1993;50;Meta;86;79;54
1993;50;Meta;87;57;61
1993;50;Meta;88;54;51
1993;50;Meta;89;39;41
1993;50;Meta;90;38;67
1993;50;Meta;91;20;11
1993;50;Meta;92;30;21
1993;50;Meta;93;44;29
1993;50;Meta;94;14;19
1993;50;Meta;95;13;14
1993;50;Meta;96;7;9
1993;50;Meta;97;11;1
1993;50;Meta;98;43;47
1993;47;Magdalena;0;16554;15635
1993;47;Magdalena;1;16244;15387
1993;47;Magdalena;2;19443;18867
1993;47;Magdalena;3;19675;19368
1993;47;Magdalena;4;19580;18642
1993;47;Magdalena;5;18261;17479
1993;47;Magdalena;6;17725;17227
1993;47;Magdalena;7;18486;17735
1993;47;Magdalena;8;19326;18439
1993;47;Magdalena;9;17294;16758
1993;47;Magdalena;10;18728;17626
1993;47;Magdalena;11;16856;16717
1993;47;Magdalena;12;18857;17971
1993;47;Magdalena;13;18399;17735
1993;47;Magdalena;14;17130;16537
1993;47;Magdalena;15;15996;16066
1993;47;Magdalena;16;15364;15351
1993;47;Magdalena;17;15458;14940
1993;47;Magdalena;18;17086;16184
1993;47;Magdalena;19;13111;13209
1993;47;Magdalena;20;14103;14545
1993;47;Magdalena;21;12292;12474
1993;47;Magdalena;22;14876;14742
1993;47;Magdalena;23;15426;15668
1993;47;Magdalena;24;13494;13956
1993;47;Magdalena;25;13128;14054
1993;47;Magdalena;26;11639;12768
1993;47;Magdalena;27;12781;13195
1993;47;Magdalena;28;13755;13769
1993;47;Magdalena;29;10294;10970
1993;47;Magdalena;30;14451;14967
1993;47;Magdalena;31;7939;8007
1993;47;Magdalena;32;12034;11743
1993;47;Magdalena;33;11274;11641
1993;47;Magdalena;34;8747;8747
1993;47;Magdalena;35;9713;10045
1993;47;Magdalena;36;8541;8931
1993;47;Magdalena;37;8533;8670
1993;47;Magdalena;38;9349;9858
1993;47;Magdalena;39;7156;7175
1993;47;Magdalena;40;9437;9396
1993;47;Magdalena;41;4830;4478
1993;47;Magdalena;42;8028;7303
1993;47;Magdalena;43;7447;7189
1993;47;Magdalena;44;5380;5174
1993;47;Magdalena;45;6591;6614
1993;47;Magdalena;46;4648;4835
1993;47;Magdalena;47;5182;4876
1993;47;Magdalena;48;5619;5738
1993;47;Magdalena;49;3788;3771
1993;47;Magdalena;50;5595;5907
1993;47;Magdalena;51;2821;2579
1993;47;Magdalena;52;4664;4218
1993;47;Magdalena;53;4936;4980
1993;47;Magdalena;54;3617;3529
1993;47;Magdalena;55;4007;4164
1993;47;Magdalena;56;3444;3366
1993;47;Magdalena;57;3011;3134
1993;47;Magdalena;58;3317;3707
1993;47;Magdalena;59;2131;2169
1993;47;Magdalena;60;4843;4870
1993;47;Magdalena;61;1525;1489
1993;47;Magdalena;62;2675;2638
1993;47;Magdalena;63;3490;3594
1993;47;Magdalena;64;2370;2433
1993;47;Magdalena;65;3151;3396
1993;47;Magdalena;66;2010;2026
1993;47;Magdalena;67;2119;2164
1993;47;Magdalena;68;2011;2115
1993;47;Magdalena;69;1212;1208
1993;47;Magdalena;70;2638;2899
1993;47;Magdalena;71;1054;976
1993;47;Magdalena;72;1606;1615
1993;47;Magdalena;73;1821;2067
1993;47;Magdalena;74;1266;1275
1993;47;Magdalena;75;1528;1664
1993;47;Magdalena;76;1063;1163
1993;47;Magdalena;77;1017;1030
1993;47;Magdalena;78;974;1085
1993;47;Magdalena;79;585;598
1993;47;Magdalena;80;960;1138
1993;47;Magdalena;81;436;493
1993;47;Magdalena;82;528;710
1993;47;Magdalena;83;537;694
1993;47;Magdalena;84;362;473
1993;47;Magdalena;85;380;522
1993;47;Magdalena;86;295;339
1993;47;Magdalena;87;304;361
1993;47;Magdalena;88;217;295
1993;47;Magdalena;89;170;226
1993;47;Magdalena;90;247;314
1993;47;Magdalena;91;78;99
1993;47;Magdalena;92;99;158
1993;47;Magdalena;93;157;194
1993;47;Magdalena;94;50;66
1993;47;Magdalena;95;46;88
1993;47;Magdalena;96;30;57
1993;47;Magdalena;97;30;51
1993;47;Magdalena;98;130;178
1993;44;La Guajira;0;5220;4879
1993;44;La Guajira;1;5004;4674
1993;44;La Guajira;2;5878;5529
1993;44;La Guajira;3;5849;5745
1993;44;La Guajira;4;5812;5486
1993;44;La Guajira;5;5730;5497
1993;44;La Guajira;6;5415;5424
1993;44;La Guajira;7;5487;5323
1993;44;La Guajira;8;5886;5594
1993;44;La Guajira;9;4946;4729
1993;44;La Guajira;10;5490;5506
1993;44;La Guajira;11;4629;4616
1993;44;La Guajira;12;5547;5279
1993;44;La Guajira;13;4685;4682
1993;44;La Guajira;14;4504;4521
1993;44;La Guajira;15;4410;4712
1993;44;La Guajira;16;3844;4312
1993;44;La Guajira;17;3639;3938
1993;44;La Guajira;18;4465;4533
1993;44;La Guajira;19;3384;3396
1993;44;La Guajira;20;4215;4384
1993;44;La Guajira;21;3350;3096
1993;44;La Guajira;22;3908;4000
1993;44;La Guajira;23;3692;3809
1993;44;La Guajira;24;3335;3789
1993;44;La Guajira;25;3668;4228
1993;44;La Guajira;26;2852;3144
1993;44;La Guajira;27;3015;3315
1993;44;La Guajira;28;3635;3899
1993;44;La Guajira;29;2473;2811
1993;44;La Guajira;30;4218;4838
1993;44;La Guajira;31;1907;1871
1993;44;La Guajira;32;3229;3243
1993;44;La Guajira;33;2657;2699
1993;44;La Guajira;34;2277;2271
1993;44;La Guajira;35;2819;3024
1993;44;La Guajira;36;2194;2486
1993;44;La Guajira;37;1995;2094
1993;44;La Guajira;38;2604;2731
1993;44;La Guajira;39;1782;1800
1993;44;La Guajira;40;2888;2965
1993;44;La Guajira;41;1149;916
1993;44;La Guajira;42;2069;1775
1993;44;La Guajira;43;1655;1493
1993;44;La Guajira;44;1182;1039
1993;44;La Guajira;45;1835;1802
1993;44;La Guajira;46;917;969
1993;44;La Guajira;47;986;976
1993;44;La Guajira;48;1285;1253
1993;44;La Guajira;49;853;833
1993;44;La Guajira;50;1651;1830
1993;44;La Guajira;51;561;488
1993;44;La Guajira;52;1039;912
1993;44;La Guajira;53;893;900
1993;44;La Guajira;54;745;726
1993;44;La Guajira;55;873;933
1993;44;La Guajira;56;723;681
1993;44;La Guajira;57;585;577
1993;44;La Guajira;58;729;794
1993;44;La Guajira;59;371;409
1993;44;La Guajira;60;1304;1492
1993;44;La Guajira;61;288;272
1993;44;La Guajira;62;557;542
1993;44;La Guajira;63;612;705
1993;44;La Guajira;64;445;485
1993;44;La Guajira;65;751;840
1993;44;La Guajira;66;336;366
1993;44;La Guajira;67;365;396
1993;44;La Guajira;68;439;540
1993;44;La Guajira;69;225;207
1993;44;La Guajira;70;855;879
1993;44;La Guajira;71;164;166
1993;44;La Guajira;72;339;408
1993;44;La Guajira;73;298;317
1993;44;La Guajira;74;200;228
1993;44;La Guajira;75;448;508
1993;44;La Guajira;76;190;241
1993;44;La Guajira;77;169;170
1993;44;La Guajira;78;231;271
1993;44;La Guajira;79;127;146
1993;44;La Guajira;80;413;538
1993;44;La Guajira;81;89;83
1993;44;La Guajira;82;132;164
1993;44;La Guajira;83;147;124
1993;44;La Guajira;84;71;109
1993;44;La Guajira;85;136;160
1993;44;La Guajira;86;107;136
1993;44;La Guajira;87;50;90
1993;44;La Guajira;88;53;73
1993;44;La Guajira;89;47;56
1993;44;La Guajira;90;87;127
1993;44;La Guajira;91;15;23
1993;44;La Guajira;92;21;29
1993;44;La Guajira;93;30;44
1993;44;La Guajira;94;8;11
1993;44;La Guajira;95;18;29
1993;44;La Guajira;96;12;20
1993;44;La Guajira;97;7;15
1993;44;La Guajira;98;79;82
1993;41;Huila;0;8638;8263
1993;41;Huila;1;9448;9106
1993;41;Huila;2;10863;10459
1993;41;Huila;3;10995;10444
1993;41;Huila;4;10676;10239
1993;41;Huila;5;10228;9588
1993;41;Huila;6;9672;9579
1993;41;Huila;7;9996;9794
1993;41;Huila;8;10398;9915
1993;41;Huila;9;9674;9496
1993;41;Huila;10;10214;9783
1993;41;Huila;11;9401;9362
1993;41;Huila;12;10683;9939
1993;41;Huila;13;9905;9766
1993;41;Huila;14;9063;9132
1993;41;Huila;15;8305;8611
1993;41;Huila;16;8060;8268
1993;41;Huila;17;8056;7672
1993;41;Huila;18;7899;7801
1993;41;Huila;19;5607;6704
1993;41;Huila;20;6126;7092
1993;41;Huila;21;5022;5635
1993;41;Huila;22;6600;6920
1993;41;Huila;23;6828;7450
1993;41;Huila;24;6112;6629
1993;41;Huila;25;6157;6869
1993;41;Huila;26;5303;5844
1993;41;Huila;27;5696;6249
1993;41;Huila;28;6397;6708
1993;41;Huila;29;5086;5422
1993;41;Huila;30;7186;7376
1993;41;Huila;31;3926;4242
1993;41;Huila;32;5827;6101
1993;41;Huila;33;5856;5904
1993;41;Huila;34;4360;4573
1993;41;Huila;35;5311;5622
1993;41;Huila;36;4352;4767
1993;41;Huila;37;4312;4667
1993;41;Huila;38;5003;5255
1993;41;Huila;39;3714;3797
1993;41;Huila;40;5496;5369
1993;41;Huila;41;2440;2347
1993;41;Huila;42;4280;3980
1993;41;Huila;43;4077;3829
1993;41;Huila;44;2677;2636
1993;41;Huila;45;3892;3700
1993;41;Huila;46;2432;2522
1993;41;Huila;47;2657;2566
1993;41;Huila;48;3247;3038
1993;41;Huila;49;2169;2117
1993;41;Huila;50;3689;3793
1993;41;Huila;51;1562;1494
1993;41;Huila;52;2712;2438
1993;41;Huila;53;2763;2646
1993;41;Huila;54;2084;2022
1993;41;Huila;55;2308;2499
1993;41;Huila;56;1887;1867
1993;41;Huila;57;1647;1645
1993;41;Huila;58;1932;1921
1993;41;Huila;59;1176;1204
1993;41;Huila;60;2928;2984
1993;41;Huila;61;920;797
1993;41;Huila;62;1607;1556
1993;41;Huila;63;2053;1972
1993;41;Huila;64;1334;1197
1993;41;Huila;65;1974;2053
1993;41;Huila;66;1043;946
1993;41;Huila;67;1123;1019
1993;41;Huila;68;1139;1143
1993;41;Huila;69;715;545
1993;41;Huila;70;1757;1767
1993;41;Huila;71;517;429
1993;41;Huila;72;930;899
1993;41;Huila;73;1050;935
1993;41;Huila;74;702;593
1993;41;Huila;75;1002;1011
1993;41;Huila;76;579;529
1993;41;Huila;77;490;435
1993;41;Huila;78;636;567
1993;41;Huila;79;334;325
1993;41;Huila;80;705;803
1993;41;Huila;81;244;231
1993;41;Huila;82;367;339
1993;41;Huila;83;395;385
1993;41;Huila;84;229;236
1993;41;Huila;85;267;303
1993;41;Huila;86;155;198
1993;41;Huila;87;148;160
1993;41;Huila;88;149;139
1993;41;Huila;89;74;101
1993;41;Huila;90;109;188
1993;41;Huila;91;27;45
1993;41;Huila;92;70;65
1993;41;Huila;93;85;88
1993;41;Huila;94;30;27
1993;41;Huila;95;29;44
1993;41;Huila;96;39;29
1993;41;Huila;97;22;15
1993;41;Huila;98;76;104
1993;94;Guainía;0;221;191
1993;94;Guainía;1;190;171
1993;94;Guainía;2;261;229
1993;94;Guainía;3;203;222
1993;94;Guainía;4;243;192
1993;94;Guainía;5;192;197
1993;94;Guainía;6;219;168
1993;94;Guainía;7;227;184
1993;94;Guainía;8;216;206
1993;94;Guainía;9;187;165
1993;94;Guainía;10;218;146
1993;94;Guainía;11;149;127
1993;94;Guainía;12;215;167
1993;94;Guainía;13;156;172
1993;94;Guainía;14;117;117
1993;94;Guainía;15;132;171
1993;94;Guainía;16;126;143
1993;94;Guainía;17;130;120
1993;94;Guainía;18;200;179
1993;94;Guainía;19;136;124
1993;94;Guainía;20;185;148
1993;94;Guainía;21;125;72
1993;94;Guainía;22;162;130
1993;94;Guainía;23;193;126
1993;94;Guainía;24;133;101
1993;94;Guainía;25;186;187
1993;94;Guainía;26;111;85
1993;94;Guainía;27;114;101
1993;94;Guainía;28;162;143
1993;94;Guainía;29;76;70
1993;94;Guainía;30;184;194
1993;94;Guainía;31;55;34
1993;94;Guainía;32;107;91
1993;94;Guainía;33;87;64
1993;94;Guainía;34;66;50
1993;94;Guainía;35;131;128
1993;94;Guainía;36;67;59
1993;94;Guainía;37;66;41
1993;94;Guainía;38;109;82
1993;94;Guainía;39;57;48
1993;94;Guainía;40;144;110
1993;94;Guainía;41;20;16
1993;94;Guainía;42;63;37
1993;94;Guainía;43;42;48
1993;94;Guainía;44;42;15
1993;94;Guainía;45;108;75
1993;94;Guainía;46;39;27
1993;94;Guainía;47;40;25
1993;94;Guainía;48;72;49
1993;94;Guainía;49;31;25
1993;94;Guainía;50;104;64
1993;94;Guainía;51;19;19
1993;94;Guainía;52;38;19
1993;94;Guainía;53;39;24
1993;94;Guainía;54;21;6
1993;94;Guainía;55;43;28
1993;94;Guainía;56;22;13
1993;94;Guainía;57;20;7
1993;94;Guainía;58;24;28
1993;94;Guainía;59;14;6
1993;94;Guainía;60;78;48
1993;94;Guainía;61;6;2
1993;94;Guainía;62;17;6
1993;94;Guainía;63;22;9
1993;94;Guainía;64;10;7
1993;94;Guainía;65;29;9
1993;94;Guainía;66;7;5
1993;94;Guainía;67;7;2
1993;94;Guainía;68;11;9
1993;94;Guainía;69;2;3
1993;94;Guainía;70;25;11
1993;94;Guainía;71;5;1
1993;94;Guainía;72;8;3
1993;94;Guainía;73;6;3
1993;94;Guainía;74;4;1
1993;94;Guainía;75;11;5
1993;94;Guainía;76;2;4
1993;94;Guainía;77;1;3
1993;94;Guainía;78;4;2
1993;94;Guainía;79;2;2
1993;94;Guainía;80;17;7
1993;94;Guainía;81;0;0
1993;94;Guainía;82;3;0
1993;94;Guainía;83;1;2
1993;94;Guainía;84;NA;1
1993;94;Guainía;85;5;5
1993;94;Guainía;86;NA;NA
1993;94;Guainía;87;NA;NA
1993;94;Guainía;88;2;1
1993;94;Guainía;89;NA;NA
1993;94;Guainía;90;4;3
1993;94;Guainía;91;NA;NA
1993;94;Guainía;92;NA;NA
1993;94;Guainía;93;NA;NA
1993;94;Guainía;94;NA;NA
1993;94;Guainía;95;1;NA
1993;94;Guainía;96;NA;NA
1993;94;Guainía;97;1;NA
1993;94;Guainía;98;NA;1
1993;25;Cundinamarca;0;16613;15926
1993;25;Cundinamarca;1;16719;16393
1993;25;Cundinamarca;2;20498;19968
1993;25;Cundinamarca;3;20577;20294
1993;25;Cundinamarca;4;20148;19819
1993;25;Cundinamarca;5;19867;18921
1993;25;Cundinamarca;6;19538;18691
1993;25;Cundinamarca;7;19416;18682
1993;25;Cundinamarca;8;20382;19474
1993;25;Cundinamarca;9;19158;18641
1993;25;Cundinamarca;10;20536;19503
1993;25;Cundinamarca;11;19349;18705
1993;25;Cundinamarca;12;20699;19305
1993;25;Cundinamarca;13;19801;19227
1993;25;Cundinamarca;14;18664;17303
1993;25;Cundinamarca;15;17429;17023
1993;25;Cundinamarca;16;16328;15594
1993;25;Cundinamarca;17;15921;15135
1993;25;Cundinamarca;18;16885;15567
1993;25;Cundinamarca;19;12734;13554
1993;25;Cundinamarca;20;14537;14908
1993;25;Cundinamarca;21;12114;12631
1993;25;Cundinamarca;22;14920;14977
1993;25;Cundinamarca;23;15374;15795
1993;25;Cundinamarca;24;13737;14349
1993;25;Cundinamarca;25;14548;15377
1993;25;Cundinamarca;26;12874;13414
1993;25;Cundinamarca;27;13408;14349
1993;25;Cundinamarca;28;15081;15229
1993;25;Cundinamarca;29;11726;12480
1993;25;Cundinamarca;30;16537;17104
1993;25;Cundinamarca;31;9647;9964
1993;25;Cundinamarca;32;13613;14147
1993;25;Cundinamarca;33;14184;14059
1993;25;Cundinamarca;34;10638;10668
1993;25;Cundinamarca;35;12845;13523
1993;25;Cundinamarca;36;10613;11364
1993;25;Cundinamarca;37;10287;10809
1993;25;Cundinamarca;38;12256;12115
1993;25;Cundinamarca;39;8879;8801
1993;25;Cundinamarca;40;12725;12293
1993;25;Cundinamarca;41;6294;5686
1993;25;Cundinamarca;42;9898;8990
1993;25;Cundinamarca;43;9588;9104
1993;25;Cundinamarca;44;6170;5905
1993;25;Cundinamarca;45;9003;8879
1993;25;Cundinamarca;46;5913;5839
1993;25;Cundinamarca;47;6299;6031
1993;25;Cundinamarca;48;7305;7313
1993;25;Cundinamarca;49;5215;5197
1993;25;Cundinamarca;50;8774;8885
1993;25;Cundinamarca;51;4043;3871
1993;25;Cundinamarca;52;6443;6305
1993;25;Cundinamarca;53;6505;6777
1993;25;Cundinamarca;54;4913;4849
1993;25;Cundinamarca;55;6164;6638
1993;25;Cundinamarca;56;4765;4892
1993;25;Cundinamarca;57;4207;4466
1993;25;Cundinamarca;58;4999;5347
1993;25;Cundinamarca;59;3371;3494
1993;25;Cundinamarca;60;7563;7950
1993;25;Cundinamarca;61;2537;2432
1993;25;Cundinamarca;62;4621;4386
1993;25;Cundinamarca;63;5576;5389
1993;25;Cundinamarca;64;3558;3709
1993;25;Cundinamarca;65;5670;5820
1993;25;Cundinamarca;66;2971;3021
1993;25;Cundinamarca;67;2994;2997
1993;25;Cundinamarca;68;3387;3326
1993;25;Cundinamarca;69;1887;1870
1993;25;Cundinamarca;70;4514;4777
1993;25;Cundinamarca;71;1496;1367
1993;25;Cundinamarca;72;2762;2699
1993;25;Cundinamarca;73;2655;2790
1993;25;Cundinamarca;74;1752;1789
1993;25;Cundinamarca;75;2860;3051
1993;25;Cundinamarca;76;1614;1557
1993;25;Cundinamarca;77;1298;1255
1993;25;Cundinamarca;78;1655;1781
1993;25;Cundinamarca;79;940;893
1993;25;Cundinamarca;80;1840;2130
1993;25;Cundinamarca;81;615;642
1993;25;Cundinamarca;82;959;1018
1993;25;Cundinamarca;83;968;1098
1993;25;Cundinamarca;84;633;645
1993;25;Cundinamarca;85;759;860
1993;25;Cundinamarca;86;419;500
1993;25;Cundinamarca;87;341;402
1993;25;Cundinamarca;88;296;337
1993;25;Cundinamarca;89;238;228
1993;25;Cundinamarca;90;286;504
1993;25;Cundinamarca;91;72;101
1993;25;Cundinamarca;92;120;171
1993;25;Cundinamarca;93;175;234
1993;25;Cundinamarca;94;57;85
1993;25;Cundinamarca;95;68;105
1993;25;Cundinamarca;96;35;69
1993;25;Cundinamarca;97;39;33
1993;25;Cundinamarca;98;75;149
1993;23;Córdoba;0;12837;11938
1993;23;Córdoba;1;11045;10675
1993;23;Córdoba;2;14821;13940
1993;23;Córdoba;3;15415;14637
1993;23;Córdoba;4;15413;14478
1993;23;Córdoba;5;14453;13747
1993;23;Córdoba;6;13564;13187
1993;23;Córdoba;7;14567;13900
1993;23;Córdoba;8;15616;14547
1993;23;Córdoba;9;13371;13224
1993;23;Córdoba;10;14811;14019
1993;23;Córdoba;11;13226;12842
1993;23;Córdoba;12;15394;14364
1993;23;Córdoba;13;14294;14306
1993;23;Córdoba;14;14151;13276
1993;23;Córdoba;15;13156;12975
1993;23;Córdoba;16;12101;12394
1993;23;Córdoba;17;11666;11669
1993;23;Córdoba;18;13851;12823
1993;23;Córdoba;19;9642;10104
1993;23;Córdoba;20;11130;11919
1993;23;Córdoba;21;8386;8676
1993;23;Córdoba;22;10883;10579
1993;23;Córdoba;23;11198;11662
1993;23;Córdoba;24;9703;10350
1993;23;Córdoba;25;9698;10603
1993;23;Córdoba;26;8210;8909
1993;23;Córdoba;27;8660;9198
1993;23;Córdoba;28;9480;9891
1993;23;Córdoba;29;6596;7056
1993;23;Córdoba;30;11081;11306
1993;23;Córdoba;31;4728;4563
1993;23;Córdoba;32;8232;8205
1993;23;Córdoba;33;7335;7546
1993;23;Córdoba;34;6031;6270
1993;23;Córdoba;35;7418;7558
1993;23;Córdoba;36;5850;6459
1993;23;Córdoba;37;5696;6160
1993;23;Córdoba;38;7212;7701
1993;23;Córdoba;39;4984;5343
1993;23;Córdoba;40;8524;8657
1993;23;Córdoba;41;3174;2906
1993;23;Córdoba;42;6012;5224
1993;23;Córdoba;43;5352;5206
1993;23;Córdoba;44;3527;3580
1993;23;Córdoba;45;5882;5567
1993;23;Córdoba;46;3490;3503
1993;23;Córdoba;47;3656;3560
1993;23;Córdoba;48;4539;4573
1993;23;Córdoba;49;2618;2721
1993;23;Córdoba;50;5729;5705
1993;23;Córdoba;51;1785;1621
1993;23;Córdoba;52;3300;3052
1993;23;Córdoba;53;3551;3276
1993;23;Córdoba;54;2834;2697
1993;23;Córdoba;55;3678;3577
1993;23;Córdoba;56;2551;2423
1993;23;Córdoba;57;2161;2072
1993;23;Córdoba;58;2554;2513
1993;23;Córdoba;59;1436;1444
1993;23;Córdoba;60;5242;4794
1993;23;Córdoba;61;1020;869
1993;23;Córdoba;62;2011;1744
1993;23;Córdoba;63;2577;2303
1993;23;Córdoba;64;1652;1454
1993;23;Córdoba;65;2812;2732
1993;23;Córdoba;66;1353;1231
1993;23;Córdoba;67;1447;1310
1993;23;Córdoba;68;1572;1423
1993;23;Córdoba;69;720;617
1993;23;Córdoba;70;2985;3015
1993;23;Córdoba;71;579;498
1993;23;Córdoba;72;1194;1045
1993;23;Córdoba;73;1269;1179
1993;23;Córdoba;74;767;754
1993;23;Córdoba;75;1427;1382
1993;23;Córdoba;76;709;647
1993;23;Córdoba;77;603;514
1993;23;Córdoba;78;727;746
1993;23;Córdoba;79;345;349
1993;23;Córdoba;80;1181;1417
1993;23;Córdoba;81;278;226
1993;23;Córdoba;82;390;387
1993;23;Córdoba;83;476;416
1993;23;Córdoba;84;271;272
1993;23;Córdoba;85;407;500
1993;23;Córdoba;86;179;207
1993;23;Córdoba;87;207;183
1993;23;Córdoba;88;155;173
1993;23;Córdoba;89;84;118
1993;23;Córdoba;90;249;347
1993;23;Córdoba;91;42;48
